"","line","lyric","element","track_name","album_name"
"2146",8,"I underestimated just who I was dealing with (Oh)","Verse 1","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2147",9,"She had to know the pain was beating on me like a drum","Verse 1","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2148",10,"She underestimated just who she was stealin' from","Verse 1","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2149",11,"She's not a saint and she's not what you think","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2150",12,"She's an actress, woah","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2151",13,"He was a moth to the flame","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2152",14,"She was holding the matches, woah","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2153",15,"Soon, she's gonna find stealing other people's toys","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2154",16,"On the playground won't make you many friends","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2155",17,"She should keep in mind, she should keep in mind","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2156",18,"There is nothing I do better than revenge (Revenge), ha","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2157",19,"She looks at life like it's a party and she's on the list","Verse 2","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2158",20,"She looks at me like I'm a trend and she's so over it","Verse 2","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2159",21,"I think her ever-present frown is a little troubling, and","Verse 2","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2160",22,"She thinks I'm psycho 'cause I like to rhyme her name with things","Verse 2","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2161",23,"But sophistication isn't what you wear or who you know","Verse 2","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2162",24,"Or pushing people down to get you where you wanna go","Verse 2","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2163",25,"They didn't teach you that in prep school so it's up to me","Verse 2","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2164",26,"But no amount of vintage dresses gives you dignity","Verse 2","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2165",27,"(Think about what you did)","Verse 2","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2166",28,"She's not a saint and she's not what you think","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2167",29,"She's an actress, woah","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2168",30,"He was a moth to the flame","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2169",31,"She was holding the matches, woah","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2170",32,"Soon, she's gonna find stealing other people's toys","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2171",33,"On the playground won't make you many friends","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2172",34,"She should keep in mind, she should keep in mind","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2173",35,"There is nothing I do better than revenge (Haha)","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2174",36,"I'm just another thing for you to roll your eyes at, honey","Bridge","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2175",37,"You might have him, but haven't you heard?","Bridge","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2176",38,"I'm just another thing for you to roll your eyes at, honey","Bridge","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2177",39,"You might have him, but I always get the last word","Bridge","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2178",40,"Woah (Come on, can you take it back? Come on)","Bridge","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2179",41,"She's not a saint and she's not what you think (No)","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2180",42,"She's an actress, woah (She deserved it)","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2181",43,"He was a moth to the flame","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2182",44,"She was holding the matches, woah","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2183",45,"Soon, she's gonna find stealing other people's toys","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2184",46,"On the playground won't make you many friends","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2185",47,"She should keep in mind, she should keep in mind","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2186",48,"There is nothing I do better than revenge","Chorus","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2187",49,"(Come on) Do you still feel like you know what you're doin'?","Outro","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2188",50,"'Cause I don't think you do, oh (No, no, no, no)","Outro","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2189",51,"Do you still feel like you know what you're doing? (No)","Outro","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2190",52,"I don't think you do, I don't think you do","Outro","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2191",53,"Let's hear the applause (Come on, come on)","Outro","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2192",54,"Come on, show me how much better you are (Oh, oh)","Outro","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2193",55,"(So much better, yeah?)","Outro","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2194",56,"So you deserve some applause","Outro","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2195",57,"'Cause you're so much better","Outro","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2196",58,"She took him faster than you could say ""Sabotage""","Outro","Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)"
"2197",1,"I guess you really did it this time","Verse 1","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2198",2,"Left yourself in your war path","Verse 1","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2199",3,"Lost your balance on a tightrope","Verse 1","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2200",4,"Lost your mind tryin' to get it back","Verse 1","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2201",5,"Wasn't it easier in your lunchbox days?","Pre-Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2202",6,"Always a bigger bed to crawl into","Pre-Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2203",7,"Wasn't it beautiful when you believed in everything","Pre-Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2204",8,"And everybody believed in you?","Pre-Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2205",9,"It's alright, just wait and see","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2206",10,"Your string of lights are still bright to me, oh","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2207",11,"Who you are is not where you've been","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2208",12,"You're still an innocent","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2209",13,"You're still an innocent","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2210",14,"Did some things you can't speak of","Verse 2","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2211",15,"But at night, you live it all again","Verse 2","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2212",16,"You wouldn't be shattered on the floor now","Verse 2","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2213",17,"If only you had seen what you know now then","Verse 2","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2214",18,"Wasn't it easier in your firefly-catching days?","Pre-Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2215",19,"When everything out of reach","Pre-Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2216",20,"Someone bigger brought down to you","Pre-Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2217",21,"Wasn't it beautiful running wild 'til you fell asleep","Pre-Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2218",22,"Before the monsters caught up to you?","Pre-Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2219",23,"It's alright, just wait and see","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2220",24,"Your string of lights are still bright to me, oh","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2221",25,"Who you are is not where you've been","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2222",26,"You're still an innocent","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2223",27,"It's okay, life is a tough crowd","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2224",28,"Thirty-two and still growing up now","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2225",29,"Who you are is not what you did","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2226",30,"You're still an innocent","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2227",31,"Time turns flames to embers","Bridge","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2228",32,"You'll have new Septembers","Bridge","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2229",33,"Every one of us has messed up, too, ooh","Bridge","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2230",34,"Minds change like the weather","Bridge","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2231",35,"I hope you remember","Bridge","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2232",36,"Today is never too late to be brand new","Bridge","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2233",37,"Oh, oh","Bridge","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2234",38,"It's alright, just wait and see","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2235",39,"Your string of lights is still bright to me, oh","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2236",40,"Who you are is not where you've been","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2237",41,"You're still an innocent","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2238",42,"It's okay, life is a tough crowd","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2239",43,"Thirty-two and still growing up now","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2240",44,"Who you are is not what you did","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2241",45,"You're still an innocent","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2242",46,"You're still an innocent","Chorus","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2243",47,"Lost your balance on a tightrope, oh","Outro","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2244",48,"It's never too late to get it back","Outro","Innocent (Taylor's Version)","Speak Now (Taylor's Version)"
"2245",1,"You and I walk a fragile line","Verse 1","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2246",2,"I have known it all this time","Verse 1","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2247",3,"But I never thought I'd live to see it break","Verse 1","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2248",4,"It's getting dark and it's all so quiet","Verse 1","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2249",5,"And I can't trust anything now","Verse 1","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2250",6,"And it's coming over you like it's all a big mistake","Verse 1","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2251",7,"Oh, holding my breath","Pre-Chorus","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2252",8,"Won't lose you again","Pre-Chorus","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2253",9,"Something's made your eyes go cold","Pre-Chorus","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2254",10,"Come on, come on, don't leave me like this","Chorus","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2255",11,"I thought I had you figured out","Chorus","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2256",12,"Something's gone terribly wrong","Chorus","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2257",13,"You're all I wanted","Chorus","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2258",14,"Come on, come on, don't leave me like this","Chorus","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2259",15,"I thought I had you figured out","Chorus","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2260",16,"Can't breathe whenever you're gone","Chorus","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2261",17,"Can't turn back now, I'm haunted","Chorus","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2262",18,"Stood there and watched you walk away","Verse 2","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2263",19,"From everything we had","Verse 2","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2264",20,"But I still mean every word I said to you","Verse 2","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2265",21,"He will try to take away my pain","Verse 2","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2266",22,"And he just might make me smile","Verse 2","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2267",23,"But the whole time, I'm wishing he was you instead","Verse 2","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2268",24,"Oh, holding my breath","Pre-Chorus","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
"2269",25,"Won't see you again","Pre-Chorus","Haunted (Taylor's Version)","Speak Now (Taylor's Version)"
